numeric.date,crosser,group,focal.plant,focal.type,mom,mom.loc,mom.type,dad,dad.loc,dad.type,cross.ind,cross.loc,cross.type,w.capsule,n.seeds,seed1,seed2,seed3,seed4,r.cross.type,mom.geo,mom.sp,dad.geo,dad.sp,mom.pop,dad.pop,r.geo,r.sp,min1seed,minfert,intraspecific
42939,Kate,4,68SC,SC,105SC,CHAD,SC,68SC,CHAD,SC,105xx68,CHADxxCHAD,SCxxSC,22.5,1,18.7,0,0,0,SCxSC,S,C,S,C,CHAD.C,CHAD.C,SxS,CxC,TRUE,TRUE,TRUE
42962,Kate,4,68SC,SC,68SC,CHAD,SC,44AC,AUS,AC,44xx68,AUSxxCHAD,ACxxSC,78,4,18.4,17.1,17,17.4,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
42962,Kate,4,68SC,SC,68SC,CHAD,SC,44AC,AUS,AC,44xx68,AUSxxCHAD,ACxxSC,41.6,2,17.5,18.8,0,0,SCxAC,S,C,A,C,CHAD.C,AUS.C,SxA,CxC,TRUE,TRUE,TRUE
42967,Kate,4,68SC,SC,110SL,CHAD,SL,68SC,CHAD,SC,110xx68,CHADxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CHAD.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42970,Kate,4,68SC,SC,110SL,CHAD,SL,68SC,CHAD,SC,110xx68,CHADxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CHAD.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42971,Kate,4,68SC,SC,110SL,CHAD,SL,68SC,CHAD,SC,110xx68,CHADxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CHAD.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42980,Kate,4,68SC,SC,110SL,CHAD,SL,68SC,CHAD,SC,110xx68,CHADxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CHAD.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42980,Kate,4,68SC,SC,110SL,CHAD,SL,68SC,CHAD,SC,110xx68,CHADxxCHAD,SCxxSL,0,0,NA,NA,NA,NA,SLxSC,S,L,S,C,CHAD.L,CHAD.C,SxS,LxC,FALSE,FALSE,FALSE
42899,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42899,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42900,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42902,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42925,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42925,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42925,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42925,Hanhan,4,68SC,SC,21AL,PCB,AL,68SC,CHAD,SC,21xx68,CHADxxPCB,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,PCB.L,CHAD.C,AxS,LxC,FALSE,FALSE,FALSE
42961,Kate,21,70AL,AL,38AC,AUS,AC,70AL,SpinKY,AL,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,SpinKY.L,AxA,CxL,FALSE,FALSE,FALSE
42964,Kate,21,70AL,AL,38AC,AUS,AC,70AL,SpinKY,AL,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,SpinKY.L,AxA,CxL,FALSE,FALSE,FALSE
42965,Kate,21,70AL,AL,38AC,AUS,AC,70AL,SpinKY,AL,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,SpinKY.L,AxA,CxL,FALSE,FALSE,FALSE
42967,Kate,21,70AL,AL,38AC,AUS,AC,70AL,SpinKY,AL,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,SpinKY.L,AxA,CxL,FALSE,FALSE,FALSE
43003,Kate,21,70AL,AL,38AC,AUS,AC,70AL,SpinKY,AL,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,SpinKY.L,AxA,CxL,FALSE,FALSE,FALSE
43016,Kate,21,70AL,AL,38AC,AUS,AC,70AL,SpinKY,AL,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,AUS.C,SpinKY.L,AxA,CxL,FALSE,FALSE,FALSE
42965,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,0,0,NA,NA,NA,NA,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,FALSE,FALSE,TRUE
42968,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,0,0,NA,NA,NA,NA,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,FALSE,FALSE,TRUE
42967,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,109.9,4,26.4,26.4,25.1,23.6,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,TRUE,TRUE,TRUE
42968,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,87.6,3,26.3,26.4,27.1,0,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,TRUE,TRUE,TRUE
42969,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,106.8,4,25.9,24.6,24.2,23.8,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,TRUE,TRUE,TRUE
42967,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,83.1,3,25.2,24.3,25.8,0.5,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,TRUE,TRUE,TRUE
42965,Kate,21,70AL,AL,32SL,CCR,SL,70AL,SpinKY,AL,32xx70,CCRxxSpinKY,ALxxSL,15.5,1,11,0.7,0,0,SLxAL,S,L,A,L,CCR.L,SpinKY.L,SxA,LxL,TRUE,TRUE,TRUE
42963,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,1.2,0,NA,NA,NA,NA,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,FALSE,TRUE,TRUE
42963,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,0,0,NA,NA,NA,NA,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,FALSE,FALSE,TRUE
42964,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,0,0,NA,NA,NA,NA,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,FALSE,FALSE,TRUE
42965,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,2,0,NA,NA,NA,NA,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,FALSE,TRUE,TRUE
42964,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,106,4,23.6,24.4,24.2,24.4,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42962,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,23.6,1,19.4,0.7,0,0,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,TRUE,TRUE,TRUE
42965,Kate,21,70AL,AL,46AL,Kent,AL,70AL,SpinKY,AL,46xx70,KentxxSpinKY,ALxxAL,1.9,0,0.6,0,NA,NA,ALxAL,A,L,A,L,Kent.L,SpinKY.L,AxA,LxL,FALSE,TRUE,TRUE
42967,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,FALSE,FALSE,FALSE
42985,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,FALSE,FALSE,FALSE
42986,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,FALSE,FALSE,FALSE
42963,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,22.6,1,18.9,0,0,0,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,TRUE,TRUE,FALSE
43003,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,43,2,17.8,19.1,0,0,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,TRUE,TRUE,FALSE
42962,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,40.4,2,17.7,16.4,0,0,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,TRUE,TRUE,FALSE
42985,Kate,21,70AL,AL,99SC,Site1,SC,70AL,SpinKY,AL,70xx99,Site1xxSpinKY,ALxxSC,57.4,3,16.8,17.4,17.5,0,SCxAL,S,C,A,L,Site1.C,SpinKY.L,SxA,CxL,TRUE,TRUE,FALSE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,32SL,CCR,SL,32xx70,CCRxxSpinKY,ALxxSL,1.7,0,NA,NA,NA,NA,ALxSL,A,L,S,L,SpinKY.L,CCR.L,AxS,LxL,FALSE,TRUE,TRUE
42967,Kate,21,70AL,AL,70AL,SpinKY,AL,32SL,CCR,SL,32xx70,CCRxxSpinKY,ALxxSL,1.6,0,NA,NA,NA,NA,ALxSL,A,L,S,L,SpinKY.L,CCR.L,AxS,LxL,FALSE,TRUE,TRUE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,38AC,AUS,AC,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,SpinKY.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,38AC,AUS,AC,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,SpinKY.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42966,Kate,21,70AL,AL,70AL,SpinKY,AL,38AC,AUS,AC,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,SpinKY.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42966,Kate,21,70AL,AL,70AL,SpinKY,AL,38AC,AUS,AC,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,SpinKY.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
43010,Kate,21,70AL,AL,70AL,SpinKY,AL,38AC,AUS,AC,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,SpinKY.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
43010,Kate,21,70AL,AL,70AL,SpinKY,AL,38AC,AUS,AC,38xx70,AUSxxSpinKY,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,SpinKY.L,AUS.C,AxA,LxC,FALSE,FALSE,FALSE
42962,Kate,21,70AL,AL,70AL,SpinKY,AL,46AL,Kent,AL,46xx70,KentxxSpinKY,ALxxAL,1.3,0,NA,NA,NA,NA,ALxAL,A,L,A,L,SpinKY.L,Kent.L,AxA,LxL,FALSE,TRUE,TRUE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,99SC,Site1,SC,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,SpinKY.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,99SC,Site1,SC,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,SpinKY.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42970,Kate,21,70AL,AL,70AL,SpinKY,AL,99SC,Site1,SC,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,SpinKY.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42971,Kate,21,70AL,AL,70AL,SpinKY,AL,99SC,Site1,SC,70xx99,Site1xxSpinKY,ALxxSC,0,0,NA,NA,NA,NA,ALxSC,A,L,S,C,SpinKY.L,Site1.C,AxS,LxC,FALSE,FALSE,FALSE
42971,Kate,21,70AL,AL,70AL,SpinKY,AL,99SC,Site1,SC,70xx99,Site1xxSpinKY,ALxxSC,47.6,1,39.5,0,0,0,ALxSC,A,L,S,C,SpinKY.L,Site1.C,AxS,LxC,TRUE,TRUE,FALSE
42964,Kate,21,70AL,AL,70AL,SpinKY,AL,46AL,Kent,AL,46xx70,KentxxSpinKY,ALxxAL,125.2,4,29.2,26.5,28.7,27.5,ALxAL,A,L,A,L,SpinKY.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,46AL,Kent,AL,46xx70,KentxxSpinKY,ALxxAL,34.3,1,27.8,0.4,0.3,0.2,ALxAL,A,L,A,L,SpinKY.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,32SL,CCR,SL,32xx70,CCRxxSpinKY,ALxxSL,29.2,1,23.5,0.2,0.2,0.2,ALxSL,A,L,S,L,SpinKY.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42961,Kate,21,70AL,AL,70AL,SpinKY,AL,46AL,Kent,AL,46xx70,KentxxSpinKY,ALxxAL,29.3,1,23.4,0.3,0.2,0.2,ALxAL,A,L,A,L,SpinKY.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42964,Kate,21,70AL,AL,70AL,SpinKY,AL,46AL,Kent,AL,46xx70,KentxxSpinKY,ALxxAL,22,1,17.8,0.3,0,0,ALxAL,A,L,A,L,SpinKY.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42962,Kate,21,70AL,AL,70AL,SpinKY,AL,46AL,Kent,AL,46xx70,KentxxSpinKY,ALxxAL,23.4,1,17.4,1.1,0.3,0.2,ALxAL,A,L,A,L,SpinKY.L,Kent.L,AxA,LxL,TRUE,TRUE,TRUE
42968,Kate,21,70AL,AL,70AL,SpinKY,AL,32SL,CCR,SL,32xx70,CCRxxSpinKY,ALxxSL,17.2,1,12.9,0.6,0.4,0.3,ALxSL,A,L,S,L,SpinKY.L,CCR.L,AxS,LxL,TRUE,TRUE,TRUE
42969,Kate,21,70AL,AL,70AL,SpinKY,AL,32SL,CCR,SL,32xx70,CCRxxSpinKY,ALxxSL,4,0,1,0.4,0.2,NA,ALxSL,A,L,S,L,SpinKY.L,CCR.L,AxS,LxL,FALSE,TRUE,TRUE
42968,Kate,21,70AL,AL,70AL,SpinKY,AL,32SL,CCR,SL,32xx70,CCRxxSpinKY,ALxxSL,2,0,0.6,0,0,0,ALxSL,A,L,S,L,SpinKY.L,CCR.L,AxS,LxL,FALSE,TRUE,TRUE
42969,Kate,14,73AC,AC,14AC,AUS,AC,73AC,PIMX1,AC,14xx73,AUSxxPIMX1,ACxxAC,0,0,NA,NA,NA,NA,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,FALSE,FALSE,TRUE
42971,Kate,14,73AC,AC,14AC,AUS,AC,73AC,PIMX1,AC,14xx73,AUSxxPIMX1,ACxxAC,89.6,3,29.9,29.9,30,0,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42955,Kate,14,73AC,AC,14AC,AUS,AC,73AC,PIMX1,AC,14xx73,AUSxxPIMX1,ACxxAC,114.1,4,28.2,28.4,28.2,29.5,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42955,Kate,14,73AC,AC,14AC,AUS,AC,73AC,PIMX1,AC,14xx73,AUSxxPIMX1,ACxxAC,113.5,4,28,28.9,29.2,28.3,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42971,Kate,14,73AC,AC,14AC,AUS,AC,73AC,PIMX1,AC,14xx73,AUSxxPIMX1,ACxxAC,56.8,2,27.8,29,0,0,ACxAC,A,C,A,C,AUS.C,PIMX1.C,AxA,CxC,TRUE,TRUE,TRUE
42990,Kate,14,73AC,AC,68SC,CHAD,SC,73AC,PIMX1,AC,68xx73,CHADxxPIMX1,ACxxSC,80.4,4,20.5,20.8,20.1,19.3,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42985,Kate,14,73AC,AC,68SC,CHAD,SC,73AC,PIMX1,AC,68xx73,CHADxxPIMX1,ACxxSC,61,3,20.3,20.2,0,20.5,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42949,Kate,14,73AC,AC,68SC,CHAD,SC,73AC,PIMX1,AC,68xx73,CHADxxPIMX1,ACxxSC,78.5,4,19.5,19.8,19.2,20.7,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42990,Kate,14,73AC,AC,68SC,CHAD,SC,73AC,PIMX1,AC,68xx73,CHADxxPIMX1,ACxxSC,72.4,4,19.5,18.9,16.3,18.5,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42969,Kate,14,73AC,AC,68SC,CHAD,SC,73AC,PIMX1,AC,68xx73,CHADxxPIMX1,ACxxSC,37.6,2,18.2,0,0,19,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42949,Kate,14,73AC,AC,68SC,CHAD,SC,73AC,PIMX1,AC,68xx73,CHADxxPIMX1,ACxxSC,70.7,4,17.9,17.7,18.5,17.5,SCxAC,S,C,A,C,CHAD.C,PIMX1.C,SxA,CxC,TRUE,TRUE,TRUE
42955,Kate,14,73AC,AC,10SL,CHAD,SL,73AC,PIMX1,AC,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CHAD.L,PIMX1.C,SxA,LxC,FALSE,FALSE,FALSE
42956,Kate,14,73AC,AC,10SL,CHAD,SL,73AC,PIMX1,AC,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CHAD.L,PIMX1.C,SxA,LxC,FALSE,FALSE,FALSE
42969,Kate,14,73AC,AC,10SL,CHAD,SL,73AC,PIMX1,AC,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CHAD.L,PIMX1.C,SxA,LxC,FALSE,FALSE,FALSE
42984,Kate,14,73AC,AC,10SL,CHAD,SL,73AC,PIMX1,AC,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CHAD.L,PIMX1.C,SxA,LxC,FALSE,FALSE,FALSE
42984,Kate,14,73AC,AC,10SL,CHAD,SL,73AC,PIMX1,AC,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CHAD.L,PIMX1.C,SxA,LxC,FALSE,FALSE,FALSE
42985,Kate,14,73AC,AC,10SL,CHAD,SL,73AC,PIMX1,AC,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,SLxAC,S,L,A,C,CHAD.L,PIMX1.C,SxA,LxC,FALSE,FALSE,FALSE
42961,Kate,14,73AC,AC,21AL,PCB,AL,73AC,PIMX1,AC,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,PIMX1.C,AxA,LxC,FALSE,FALSE,FALSE
42961,Kate,14,73AC,AC,21AL,PCB,AL,73AC,PIMX1,AC,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,PIMX1.C,AxA,LxC,FALSE,FALSE,FALSE
42969,Kate,14,73AC,AC,21AL,PCB,AL,73AC,PIMX1,AC,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,PIMX1.C,AxA,LxC,FALSE,FALSE,FALSE
42969,Kate,14,73AC,AC,21AL,PCB,AL,73AC,PIMX1,AC,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,PIMX1.C,AxA,LxC,FALSE,FALSE,FALSE
42971,Kate,14,73AC,AC,21AL,PCB,AL,73AC,PIMX1,AC,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,PIMX1.C,AxA,LxC,FALSE,FALSE,FALSE
42971,Kate,14,73AC,AC,21AL,PCB,AL,73AC,PIMX1,AC,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ALxAC,A,L,A,C,PCB.L,PIMX1.C,AxA,LxC,FALSE,FALSE,FALSE
42970,Kate,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
42981,Kate,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
42993,Irene,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
43006,Kate,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
43010,Kate,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
43012,Kate,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
43012,Kate,14,73AC,AC,73AC,PIMX1,AC,10SL,CHAD,SL,10xx73,CHADxxPIMX1,ACxxSL,0,0,NA,NA,NA,NA,ACxSL,A,C,S,L,PIMX1.C,CHAD.L,AxS,CxL,FALSE,FALSE,FALSE
42953,Kate,14,73AC,AC,73AC,PIMX1,AC,14AC,AUS,AC,14xx73,AUSxxPIMX1,ACxxAC,0,0,NA,NA,NA,NA,ACxAC,A,C,A,C,PIMX1.C,AUS.C,AxA,CxC,FALSE,FALSE,TRUE
42969,Kate,14,73AC,AC,73AC,PIMX1,AC,21AL,PCB,AL,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,PIMX1.C,PCB.L,AxA,CxL,FALSE,FALSE,FALSE
42969,Kate,14,73AC,AC,73AC,PIMX1,AC,21AL,PCB,AL,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,PIMX1.C,PCB.L,AxA,CxL,FALSE,FALSE,FALSE
42970,Kate,14,73AC,AC,73AC,PIMX1,AC,21AL,PCB,AL,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,PIMX1.C,PCB.L,AxA,CxL,FALSE,FALSE,FALSE
42971,Kate,14,73AC,AC,73AC,PIMX1,AC,21AL,PCB,AL,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,PIMX1.C,PCB.L,AxA,CxL,FALSE,FALSE,FALSE
42971,Kate,14,73AC,AC,73AC,PIMX1,AC,21AL,PCB,AL,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,PIMX1.C,PCB.L,AxA,CxL,FALSE,FALSE,FALSE
42987,Kate,14,73AC,AC,73AC,PIMX1,AC,21AL,PCB,AL,21xx73,PCBxxPIMX1,ACxxAL,0,0,NA,NA,NA,NA,ACxAL,A,C,A,L,PIMX1.C,PCB.L,AxA,CxL,FALSE,FALSE,FALSE
42984,Kate,14,73AC,AC,73AC,PIMX1,AC,68SC,CHAD,SC,68xx73,CHADxxPIMX1,ACxxSC,0,0,NA,NA,NA,NA,ACxSC,A,C,S,C,PIMX1.C,CHAD.C,AxS,CxC,FALSE,FALSE,TRUE
42990,Kate,14,73AC,AC,73AC,PIMX1,AC,68SC,CHAD,SC,68xx73,CHADxxPIMX1,ACxxSC,26.6,1,26.5,0,0,NA,ACxSC,A,C,S,C,PIMX1.C,CHAD.C,AxS,CxC,TRUE,TRUE,TRUE
